Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Knock Out                  ,N/A,N/A,Janak Puri,"W Z 629 A, Shiv Nagar Ext. Jail Road, Janakpuri Near Tilak Nagar Metro, Delhi",Delhi,110058,India,,Martial Arts,"
	Knock Out offers specialized Martial art courses for all age groups, gender and level of experience. The training programs offered by us not only focuses effective combat techniques, but also focuses on health and fitness as well as personal development and achieve inner peace by overcoming insecurities."
Chamunda Tennis Academy                  ,N/A,N/A,Paschim Vihar,"St. Sophia School, A-2 Block Near Gd Goenka School, Paschim Vihar, Delhi",Delhi,110063,India,,Tennis,"
	Chamunda Tennis Academy stands as one of the most reputed institution based in Delhi. We provide wide exposure to our students to various national as well as international competitions. All our trainers are well experienced and committed to offer the best quality training service."
Eden Sports Academy                  ,N/A,N/A,Vasant Kunj,"Behind D-1, Vasant Kunj, Delhi",Delhi,110070,India,,Cricket,"
	Eden Sports Academy offer a wide range of sports programs with an innovative approach. The sports activities in which we offer coaching service are Cricket, Football, Tennis and many more. All our sessions are conducted by a team of professional and qualifies coaches."
R S Skating Academy                  ,N/A,N/A,Rohini,"Prestige Convent School, Pocket B5, Sector-8, Rohini, Delhi",Delhi,110085,India,,Skating,"
	R S Skating Academy conducts Skating classes for students of all age groups. All our trainers hold years of experience and dedicated towards imparting the best quality training experience for every student. We prefer providing one to one sessions where each student is guided by an individual coach."
Black Tigers                  ,N/A,N/A,Mayur Vihar,"Anang Trangadda, Dda Sports Ground, Phase-1 Near Samachar Apt, Mayur Vihar, Delhi",Delhi,110091,India,,Karate,"
	Black Tigers is offering Football Coaching sessions specially developed for children between the age group of 5 to 16 years. The classes are intensively designed keeping in mind the unique requirements of the students. We make sure that each and every student coming to our institute are positively benefited by our highly customized sessions. Our training sessions are held as one to one sessions or in small groups so that the individual requirements of the students can be properly met."
Sahney Skating Academy                  ,N/A,N/A,Patel Nagar,"S.d. Public School, East Patel Nagar Opp. Patel Nagar, Delhi",Delhi,110008,India,,Skating,"
	Sahney Skating Academy offers training in a wide range of skating courses such as skating, roller hockey, speed skating, figure skating, artistic skating, inline hockey, inline speed and many more. We offer customized sessions for children as well as adults. We also provide our students exposure to several skating competitions."
Shaolin Kungfu                  ,N/A,N/A,Greater Kailash I,"Pacific Sports Complex, Andrews Gunj Opposite Gk1 Near Central School, Greater Kailash I, New Delhi",Delhi,110024,India,,Kung Fu,"
	Shaolin Kungfu offers youngsters a chance to rise and meet challenges with confidence though our training programs. We provide roven authentic martial arts training through which we teach children self defense, self confidence and practical life skills they can use the rest of their lives. Our programs are specially designed in order to improve overall physical fitness. Along with this it also helps to increase attention span and it greatly increases a child’s ability to focus."
Turf Cricket Academy                  ,N/A,N/A,Pitampura,"Guru Gobind Singh College, Pitampura, Delhi",Delhi,110088,India,,Cricket,"
	Turf Cricket Academy offer intensive coaching in Cricket. The sessions are arranged in the most intensive matter. All our trainers are well trained professionals having several years of experience. Our state of the art facilities offered to the young sportsmen at the very grass root level not only helps in nurturing the aspirations of these budding talents but also helps them to imbibe the myriad benefits derived by participating in them. We make sure that our training service turn out to be fruitful for the students in the long run."
Kids Love 2 Code                  ,N/A,N/A,Safdar Jung Enclave,"Safdarjung Enclave, Delhi",Delhi,110029,India,,"Basic Computer, Animation, Web Designing, Web Development, C, C++, Java and J2EE","

		Compact coaching.

		Experienced tutors.

		Detailed course material.

		Calm and peaceful atmosphere for serious study.

		Spacious and well-furnished classrooms.
"
Sipvs                  ,N/A,N/A,Rohini,"A-305, Vijay Vihar, Phase-1, Rohini Sector 4-5 Dividing Road Near Indian Oil Petrol Pump, Delhi",Delhi,110085,India,https://www.myprivatetutor.com/userfiles/centers/center146044440811836.jpg,"Tally ERP 9, Computer for official job, Basic Computer, MS Office, Advanced Excel","
	Sriram Institute of Professional and Vocational Studies was started with the prime objective of providing basic and higher education to the society. Gradually over the past several years we have grown rapidly and have been able to establish a strong tradition of high quality, reliability and cost-effective education with the ultimate aim of student satisfaction. We work with the aim of producing globally competent qualified manpower in the field of education and other sectors. Our goal is to always to keep students focused on understanding. Our teaching approach is catered to the individual student."
Music N Dance Academy                  ,N/A,N/A,Pitampura,"83, Bannu Enclave Road No 42, Pitampura, Delhi",Delhi,110034,India,,"Guitar, Keyboard, Kathak","
	Music N Dance Academy is a highly reputed dance and music training institute. We are assisted by a team of highly trained and experienced professionals. We specialize in offering training in all forms of Dance and Music. Apart from this Aerobic and Yoga classes are also undertaken in the academy. We implement training strategies that are interesting, engaging and fun. We are a firm believer that every child has the power and will to learn, can benefit greatly from individualized instruction and can develop the skills to succeed and achieve academically."
Steps N Beats Dance Studio                  ,N/A,N/A,East Of Kailash,"House No 4 Sant Nagar, Shakti Mandir, East Of Kailash, Delhi",Delhi,110065,India,,"Bharat Natyam, Creative dance, Folk Dance, Kathak, Modern Bollywood Dance, Odissi, Salsa, Western Dance","
	Steps N Beats Dance Studio was established by a team of professional dancers working under various dance academies and have been the participants of various dance events and competitions. We conduct training sessions in various dance forms. The sessions are designed in the most fun and interactive manner appealing to the interests of the students. We encourage students be creative, to practice, to know mistakes will not bring forth negativity but opportunity for learning."
Vinayaka Institute Of Computer And Management                  ,N/A,N/A,Delhi Cantt,"D-187/ A, Harsh Vihar, Delhi Cantt, Delhi",Delhi,110032,India,,Basic Computer,"
	Vinayaka Institute of Computer and Management offers training service in a wide range of Computer courses. Students of any age group can undertake our courses. We offer our students with engaging, helpful work and support and constantly strive to improve their academic performance through a variety of effective assessments and activities. Our primary goal is to inspire our students to get interested, involved and passionate about the subjects we explore."
